RInumber,cNumber,ChargedMass,RT,ionMode,S1,S2,S3,S4,S5
RI2380,C15009,359.221685900091,1234.14040000002,positive,0.000338594024972251,0.00428573526357476,0.00015003948717687,0.000238765545763722,0.000471512128711333
RI2381,C10784,359.221685900091,1145.44650000001,positive,0.00024983660478023,0.000349951330142667,0.00199277994150021,0.000817585528311851,0.00118189432358043
RI2382,C10784,359.221685900091,1234.14040000002,positive,0.000338594024972251,0.00428573526357476,0.00015003948717687,0.000238765545763722,0.000471512128711333
RI2383,C14974,359.221685900091,1145.44650000001,positive,0.00024983660478023,0.000349951330142667,0.00199277994150021,0.000817585528311851,0.00118189432358043
RI2384,C14974,359.221685900091,1234.14040000002,positive,0.000338594024972251,0.00428573526357476,0.00015003948717687,0.000238765545763722,0.000471512128711333
RI2385,C15009,359.221685900091,1145.44650000001,positive,0.00024983660478023,0.000349951330142667,0.00199277994150021,0.000817585528311851,0.00118189432358043
RI2386,C15009,359.221685900091,1234.14040000002,positive,0.000338594024972251,0.00428573526357476,0.00015003948717687,0.000238765545763722,0.000471512128711333
RI2387,C00762,361.200950458091,1160.77639999998,positive,2.65286348618331e-05,0.000798834121519404,8.92068832712908e-06,6.11753684447724e-05,0.000913497164719694
RI2388,C01780,361.200950458091,1160.77639999998,positive,2.65286348618331e-05,0.000798834121519404,8.92068832712908e-06,6.11753684447724e-05,0.000913497164719694
RI2389,C07369,361.200950458091,1160.77639999998,positive,2.65286348618331e-05,0.000798834121519404,8.92068832712908e-06,6.11753684447724e-05,0.000913497164719694
RI2390,C09846,361.200950458091,1160.77639999998,positive,2.65286348618331e-05,0.000798834121519404,8.92068832712908e-06,6.11753684447724e-05,0.000913497164719694
RI2391,C10723,361.200950458091,1160.77639999998,positive,2.65286348618331e-05,0.000798834121519404,8.92068832712908e-06,6.11753684447724e-05,0.000913497164719694
RI2392,C18039,361.200950458091,1160.77639999998,positive,2.65286348618331e-05,0.000798834121519404,8.92068832712908e-06,6.11753684447724e-05,0.000913497164719694
RI2393,C14939,361.237335964091,1050.38219999998,positive,0.00239218965362634,0.0258806273669853,0.000299815280955239,0.000747075756898161,0.00124360666297252
RI2394,C14939,361.237335964091,1180.30699999998,positive,0.00189196032873728,0.00939353798136486,2.02030169558213e-05,9.25384321228084e-05,0.000539359241238417
RI2395,C15314,361.237335964091,1050.38219999998,positive,0.00239218965362634,0.0258806273669853,0.000299815280955239,0.000747075756898161,0.00124360666297252
RI2396,C15314,361.237335964091,1180.30699999998,positive,0.00189196032873728,0.00939353798136486,2.02030169558213e-05,9.25384321228084e-05,0.000539359241238417
RI2397,C14939,361.237335964091,1050.38219999998,positive,0.00239218965362634,0.0258806273669853,0.000299815280955239,0.000747075756898161,0.00124360666297252
RI2398,C14939,361.237335964091,1180.30699999998,positive,0.00189196032873728,0.00939353798136486,2.02030169558213e-05,9.25384321228084e-05,0.000539359241238417
RI2399,C15314,361.237335964091,1050.38219999998,positive,0.00239218965362634,0.0258806273669853,0.000299815280955239,0.000747075756898161,0.00124360666297252
RI2400,C15314,361.237335964091,1180.30699999998,positive,0.00189196032873728,0.00939353798136486,2.02030169558213e-05,9.25384321228084e-05,0.000539359241238417
RI2401,C00735,363.216600522091,1157.43005,positive,3.42811866928386e-05,0.00144604635832712,4.14329916651355e-05,0.000473424526077928,0.00646027735145327
RI2402,C01124,363.216600522091,1157.43005,positive,3.42811866928386e-05,0.00144604635832712,4.14329916651355e-05,0.000473424526077928,0.00646027735145327
RI2403,C03588,363.216600522091,1157.43005,positive,3.42811866928386e-05,0.00144604635832712,4.14329916651355e-05,0.000473424526077928,0.00646027735145327
RI2404,C05469,363.216600522091,1157.43005,positive,3.42811866928386e-05,0.00144604635832712,4.14329916651355e-05,0.000473424526077928,0.00646027735145327
RI2405,C05473,363.216600522091,1157.43005,positive,3.42811866928386e-05,0.00144604635832712,4.14329916651355e-05,0.000473424526077928,0.00646027735145327
RI2406,C08837,363.216600522091,1157.43005,positive,3.42811866928386e-05,0.00144604635832712,4.14329916651355e-05,0.000473424526077928,0.00646027735145327
RI2407,C10695,363.216600522091,1157.43005,positive,3.42811866928386e-05,0.00144604635832712,4.14329916651355e-05,0.000473424526077928,0.00646027735145327
RI2408,C15034,363.216600522091,1157.43005,positive,3.42811866928386e-05,0.00144604635832712,4.14329916651355e-05,0.000473424526077928,0.00646027735145327
RI2409,C00144,364.065275901091,137.07189999998,positive,0.00016830504587599,0.000319421660330116,0.000106042123739401,7.76349216719412e-05,0.000470519643825354
RI2410,C06193,364.065275901091,137.07189999998,positive,0.00016830504587599,0.000319421660330116,0.000106042123739401,7.76349216719412e-05,0.000470519643825354
RI2411,C18239,364.065275901091,137.07189999998,positive,0.00016830504587599,0.000319421660330116,0.000106042123739401,7.76349216719412e-05,0.000470519643825354
RI2412,C06095,365.195865080091,1237.1416,positive,0.00276147144970978,0.00716224122272531,1.40938898269169e-06,3.26273229365772e-06,0.000720446144173525
RI2413,C09155,365.195865080091,1237.1416,positive,0.00276147144970978,0.00716224122272531,1.40938898269169e-06,3.26273229365772e-06,0.000720446144173525
RI2414,C09178,365.195865080091,1237.1416,positive,0.00276147144970978,0.00716224122272531,1.40938898269169e-06,3.26273229365772e-06,0.000720446144173525
RI2415,C09414,365.195865080091,1237.1416,positive,0.00276147144970978,0.00716224122272531,1.40938898269169e-06,3.26273229365772e-06,0.000720446144173525
RI2416,C09535,365.195865080091,1237.1416,positive,0.00276147144970978,0.00716224122272531,1.40938898269169e-06,3.26273229365772e-06,0.000720446144173525
RI2417,C11859,365.195865080091,1237.1416,positive,0.00276147144970978,0.00716224122272531,1.40938898269169e-06,3.26273229365772e-06,0.000720446144173525
RI2418,C17642,365.195865080091,1237.1416,positive,0.00276147144970978,0.00716224122272531,1.40938898269169e-06,3.26273229365772e-06,0.000720446144173525
RI2419,C05470,365.232250586091,1155.79870000002,positive,1.95888765036329e-05,0.00131222208777548,3.11009878443228e-05,0.000231335607762959,0.000390309012222391
RI2420,C05471,365.232250586091,1155.79870000002,positive,1.95888765036329e-05,0.00131222208777548,3.11009878443228e-05,0.000231335607762959,0.000390309012222391
RI2421,C05474,365.232250586091,1155.79870000002,positive,1.95888765036329e-05,0.00131222208777548,3.11009878443228e-05,0.000231335607762959,0.000390309012222391
RI2422,C05489,365.232250586091,1155.79870000002,positive,1.95888765036329e-05,0.00131222208777548,3.11009878443228e-05,0.000231335607762959,0.000390309012222391
RI2423,C05950,367.211515144091,1038.22819999998,positive,0.000268059662714275,0.00307708405177125,0.00134168343928765,0.00509091336094853,0.0103394309405573
RI2424,C08758,367.211515144091,1038.22819999998,positive,0.000268059662714275,0.00307708405177125,0.00134168343928765,0.00509091336094853,0.0103394309405573
RI2425,C15438,367.211515144091,1038.22819999998,positive,0.000268059662714275,0.00307708405177125,0.00134168343928765,0.00509091336094853,0.0103394309405573
RI2426,C05472,367.247900650091,1229.62520000002,positive,0.000413014676331904,0.00208411489861032,0.00066234989614458,0.00112633743222676,0.00227486932494705
RI2427,C05472,367.247900650091,1088.52210000002,positive,0.00103498899853539,0.00332883970478344,0.000765331096762118,0.00326374658661413,0.00826648704467043
RI2428,C05481,367.247900650091,1229.62520000002,positive,0.000413014676331904,0.00208411489861032,0.00066234989614458,0.00112633743222676,0.00227486932494705
RI2429,C05481,367.247900650091,1088.52210000002,positive,0.00103498899853539,0.00332883970478344,0.000765331096762118,0.00326374658661413,0.00826648704467043
RI2430,C05472,367.247900650091,1229.62520000002,positive,0.000413014676331904,0.00208411489861032,0.00066234989614458,0.00112633743222676,0.00227486932494705
RI2431,C05472,367.247900650091,1088.52210000002,positive,0.00103498899853539,0.00332883970478344,0.000765331096762118,0.00326374658661413,0.00826648704467043
RI2432,C05481,367.247900650091,1229.62520000002,positive,0.000413014676331904,0.00208411489861032,0.00066234989614458,0.00112633743222676,0.00227486932494705
RI2433,C05481,367.247900650091,1088.52210000002,positive,0.00103498899853539,0.00332883970478344,0.000765331096762118,0.00326374658661413,0.00826648704467043
RI2434,C05956,369.227165208091,1112.62934999999,positive,0.000716092325187592,0.000119109491393707,0.00031797500395871,0.000155485318816526,0.000159662367834435
RI2435,C05962,369.227165208091,1112.62934999999,positive,0.000716092325187592,0.000119109491393707,0.00031797500395871,0.000155485318816526,0.000159662367834435
RI2436,C05964,369.227165208091,1112.62934999999,positive,0.000716092325187592,0.000119109491393707,0.00031797500395871,0.000155485318816526,0.000159662367834435
RI2437,C12202,369.227165208091,1112.62934999999,positive,0.000716092325187592,0.000119109491393707,0.00031797500395871,0.000155485318816526,0.000159662367834435
RI2438,C17653,369.227165208091,1112.62934999999,positive,0.000716092325187592,0.000119109491393707,0.00031797500395871,0.000155485318816526,0.000159662367834435
RI2439,C17655,369.227165208091,1112.62934999999,positive,0.000716092325187592,0.000119109491393707,0.00031797500395871,0.000155485318816526,0.000159662367834435
RI2440,C14926,370.237670315091,1566.47459999998,positive,0.000489769224208199,0,0.000116985668631476,0.00019878200941398,4.80655587365194e-05
RI2441,C06495,371.232919288091,1216.66709999998,positive,8.92473312316302e-05,0.00108375894167078,0.000124380612281008,0.000303692299833149,0.000469920931050554
RI2442,C14240,371.315586284091,1763.98995,positive,0.0823562382934891,0.106241030446936,0.097654735466338,0.0773195147125663,0.071922923394179
RI2443,C16781,375.216600522091,858.13639999998,positive,0.00323871157143498,0.00260834875414594,0.00109916493774569,0.00096316653717939,0.00474626344346552
RI2444,C16781,375.216600522091,1203.3534,positive,6.60749844138981e-05,0.00180201987371051,3.10581006026101e-05,8.74848086887469e-05,0.000306762420690648
RI2445,C16781,375.216600522091,1281.6896,positive,0.000203898790727072,0.000828520409846099,0.000221463252401502,0.000187704864810894,0.000145569151077861
RI2446,C16781,375.216600522091,858.13639999998,positive,0.00323871157143498,0.00260834875414594,0.00109916493774569,0.00096316653717939,0.00474626344346552
RI2447,C16781,375.216600522091,1203.3534,positive,6.60749844138981e-05,0.00180201987371051,3.10581006026101e-05,8.74848086887469e-05,0.000306762420690648
RI2448,C16781,375.216600522091,1281.6896,positive,0.000203898790727072,0.000828520409846099,0.000221463252401502,0.000187704864810894,0.000145569151077861
RI2449,C16781,375.216600522091,858.13639999998,positive,0.00323871157143498,0.00260834875414594,0.00109916493774569,0.00096316653717939,0.00474626344346552
RI2450,C16781,375.216600522091,1203.3534,positive,6.60749844138981e-05,0.00180201987371051,3.10581006026101e-05,8.74848086887469e-05,0.000306762420690648
RI2451,C16781,375.216600522091,1281.6896,positive,0.000203898790727072,0.000828520409846099,0.000221463252401502,0.000187704864810894,0.000145569151077861
RI2452,C08689,376.248235001091,761.69410000002,positive,0,0.00139075791075463,1.60127654475637e-05,0.000162064286426056,6.19294432054041e-05
RI2453,C08689,376.248235001091,969.38764999998,positive,0.00241971521849093,0.0077144275965174,8.81058186456252e-05,0.000705409869246402,0.000585115892666356
RI2454,C08689,376.248235001091,761.69410000002,positive,0,0.00139075791075463,1.60127654475637e-05,0.000162064286426056,6.19294432054041e-05
RI2455,C08689,376.248235001091,969.38764999998,positive,0.00241971521849093,0.0077144275965174,8.81058186456252e-05,0.000705409869246402,0.000585115892666356
RI2456,C13829,376.321006013091,1023.12104999999,positive,0,0.000224806798461306,0,3.81141240840816e-05,0.0029971996119556
RI2457,C00255,377.145560844091,542.6438,positive,0.000658768565102079,0.000521645579666421,0.000137767001049698,0.00081213251641888,7.9714449421649e-05
RI2458,C15157,377.268636092091,1486.684,positive,3.29876978791188e-05,0.00138340823454845,9.54487834811106e-06,2.12610825403639e-05,3.94351435302478e-05
RI2459,C15346,377.268636092091,1486.684,positive,3.29876978791188e-05,0.00138340823454845,9.54487834811106e-06,2.12610825403639e-05,3.94351435302478e-05
RI2460,C15291,379.211515144091,1200.05380000002,positive,8.3618347845109e-05,0.0031729186416815,0,0.000159799677277397,0.00277733644618773
RI2461,C17012,379.211515144091,1200.05380000002,positive,8.3618347845109e-05,0.0031729186416815,0,0.000159799677277397,0.00277733644618773
RI2462,C09169,379.247900650091,1079.91425,positive,0.000954019498004717,0.00500193424282831,0.000328476914994791,0.000467694063931443,0.00100019121172599
RI2463,C09169,379.247900650091,672.62840000002,positive,0.00131289907330514,0.0010659315780208,0.00128246079315634,0.00111325904564912,0.000899440429570856
RI2464,C10320,379.247900650091,1079.91425,positive,0.000954019498004717,0.00500193424282831,0.000328476914994791,0.000467694063931443,0.00100019121172599
RI2465,C10320,379.247900650091,672.62840000002,positive,0.00131289907330514,0.0010659315780208,0.00128246079315634,0.00111325904564912,0.000899440429570856
RI2466,C13818,379.247900650091,1079.91425,positive,0.000954019498004717,0.00500193424282831,0.000328476914994791,0.000467694063931443,0.00100019121172599
RI2467,C13818,379.247900650091,672.62840000002,positive,0.00131289907330514,0.0010659315780208,0.00128246079315634,0.00111325904564912,0.000899440429570856
RI2468,C13819,379.247900650091,1079.91425,positive,0.000954019498004717,0.00500193424282831,0.000328476914994791,0.000467694063931443,0.00100019121172599
RI2469,C13819,379.247900650091,672.62840000002,positive,0.00131289907330514,0.0010659315780208,0.00128246079315634,0.00111325904564912,0.000899440429570856
RI2470,C09169,379.247900650091,1079.91425,positive,0.000954019498004717,0.00500193424282831,0.000328476914994791,0.000467694063931443,0.00100019121172599
RI2471,C09169,379.247900650091,672.62840000002,positive,0.00131289907330514,0.0010659315780208,0.00128246079315634,0.00111325904564912,0.000899440429570856
RI2472,C10320,379.247900650091,1079.91425,positive,0.000954019498004717,0.00500193424282831,0.000328476914994791,0.000467694063931443,0.00100019121172599
RI2473,C10320,379.247900650091,672.62840000002,positive,0.00131289907330514,0.0010659315780208,0.00128246079315634,0.00111325904564912,0.000899440429570856
RI2474,C13818,379.247900650091,1079.91425,positive,0.000954019498004717,0.00500193424282831,0.000328476914994791,0.000467694063931443,0.00100019121172599
RI2475,C13818,379.247900650091,672.62840000002,positive,0.00131289907330514,0.0010659315780208,0.00128246079315634,0.00111325904564912,0.000899440429570856
RI2476,C13819,379.247900650091,1079.91425,positive,0.000954019498004717,0.00500193424282831,0.000328476914994791,0.000467694063931443,0.00100019121172599
RI2477,C13819,379.247900650091,672.62840000002,positive,0.00131289907330514,0.0010659315780208,0.00128246079315634,0.00111325904564912,0.000899440429570856
RI2478,C10408,382.222414181091,1031.3509,positive,2.40197007566598e-05,0.000863791570540483,2.68722066306792e-05,0.000625314250607405,0.00173251943700161
RI2479,C10408,382.222414181091,1235.4425,positive,8.90110512387541e-06,1.94728368142757e-05,7.36809942799126e-06,1.30320631694762e-05,0.000207993865414243
RI2480,C10409,382.222414181091,1031.3509,positive,2.40197007566598e-05,0.000863791570540483,2.68722066306792e-05,0.000625314250607405,0.00173251943700161
RI2481,C10409,382.222414181091,1235.4425,positive,8.90110512387541e-06,1.94728368142757e-05,7.36809942799126e-06,1.30320631694762e-05,0.000207993865414243
RI2482,C10408,382.222414181091,1031.3509,positive,2.40197007566598e-05,0.000863791570540483,2.68722066306792e-05,0.000625314250607405,0.00173251943700161
RI2483,C10408,382.222414181091,1235.4425,positive,8.90110512387541e-06,1.94728368142757e-05,7.36809942799126e-06,1.30320631694762e-05,0.000207993865414243
RI2484,C10409,382.222414181091,1031.3509,positive,2.40197007566598e-05,0.000863791570540483,2.68722066306792e-05,0.000625314250607405,0.00173251943700161
RI2485,C10409,382.222414181091,1235.4425,positive,8.90110512387541e-06,1.94728368142757e-05,7.36809942799126e-06,1.30320631694762e-05,0.000207993865414243
RI2486,C09927,387.216600522091,1169.11860000001,positive,7.09608911293149e-06,0.0016296311248173,0,0,3.44489620744858e-05
RI2487,C09966,387.216600522091,1169.11860000001,positive,7.09608911293149e-06,0.0016296311248173,0,0,3.44489620744858e-05
